"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048193","Golgi vesicle transport","48/1749","308/18986",0.155844155844156,1.69174222004411,3.8987359326524,0.000210563387013166,0.00506958120766444,0.00433711740065477,"164/10564/55207/50807/27032/55297/163882/83548/10466/57511/1315/8452/23033/30845/55763/55770/60412/54536/57120/9570/3638/7805/3998/120892/10434/23041/51594/5876/60561/11236/23256/10483/10427/84068/6653/55014/134957/57533/50999/7109/60684/80006/22878/9321/7405/54832/143187/9183",48
"GO:0030522","intracellular receptor signaling pathway","57/1749","384/18986",0.1484375,1.61134040880503,3.85512318493703,0.000214322112959815,0.0051383048347581,0.00439591169286443,"8854/80216/330/22900/23019/4848/1452/1540/9420/1655/55601/57724/2146/2150/115352/115362/3428/64135/51135/3717/23081/6885/5599/8648/10499/8202/7181/2494/8638/8473/57162/118788/5292/8611/5591/23180/8780/8767/6049/6502/6565/121260/10924/8887/92610/7099/10333/51311/80342/8805/7337/29979/51366/23376/9958/373509/23325",57
"GO:0038093","Fc receptor signaling pathway","15/1749","59/18986",0.254237288135593,2.75983370642789,4.31247023929393,0.000221380893499563,0.00528523628934671,0.00452161418036701,"338339/2208/2209/2212/2214/9214/4067/6416/4214/6885/5599/64005/5581/5588/6850",15
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","12/1749","41/18986",0.292682926829268,3.17717441325357,4.44536279036645,0.0002249611494329,0.00534823954425832,0.00457551459185701,"567/1514/1520/2209/3112/3113/3122/3123/3126/4012/54842/200576",12
"GO:0014829","vascular associated smooth muscle contraction","9/1749","25/18986",0.36,3.90792452830189,4.63438255424007,0.000243889724450047,0.00575013034989696,0.00491933936453513,"490/952/80005/1906/8195/5023/5910/6546/340481",9
"GO:1901623","regulation of lymphocyte chemotaxis","9/1749","25/18986",0.36,3.90792452830189,4.63438255424007,0.000243889724450047,0.00575013034989696,0.00491933936453513,"6868/6347/6354/729230/3627/10563/22914/4739/2185",9
"GO:0050727","regulation of inflammatory response","63/1749","438/18986",0.143835616438356,1.56138537089687,3.78633440285809,0.00025083283972294,0.0058893892368006,0.00503847783314718,"240/313/9870/472/330/114769/836/837/838/729230/1236/940/1075/1540/1660/2209/2358/2625/2633/115362/3123/3458/3587/3600/3553/50616/3559/3717/3929/120892/4067/1432/9258/4314/4318/4671/4790/64332/4818/338323/9180/118788/5294/10769/5743/5771/5788/5925/253260/6280/6401/55829/64116/26228/56670/6850/7010/7097/7099/7130/7292/23376/81030",63
"GO:0018105","peptidyl-serine phosphorylation","29/1749","159/18986",0.182389937106918,1.97990585815434,3.95240754369404,0.000273195894025638,0.00638806201585874,0.00546510131518474,"10142/472/545/6790/1452/9451/96459/3458/120892/1432/5599/9261/2475/4690/152559/11235/5144/200576/10769/5581/5591/5743/9770/253260/8767/23049/6789/7037/8658",29
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","24/1749","122/18986",0.19672131147541,2.13547788431797,4.00784637322598,0.000281311896543488,0.00655087785311517,0.005604393176177,"330/22900/1452/55601/2150/115352/115362/3428/6885/5599/8638/8473/57162/5591/8780/6565/121260/10924/8887/7099/10333/29979/9958/373509",24
"GO:0045429","positive regulation of nitric oxide biosynthetic process","12/1749","42/18986",0.285714285714286,3.1015274034142,4.34303395510007,0.000288795398665676,0.00669769573558518,0.00572999850070071,"64581/1906/3043/3458/3553/3717/22914/5743/2185/6648/7099/10333",12
